id,x,y
Compound_I-N-1,2.88622784614563,5.976093292236328
Compound_I-N-2,6.338921070098877,6.2690749168396
Compound_I-N-3,2.442991256713867,7.6095662117004395
Compound_I-N-4,2.7360575199127197,7.600217819213867
Compound_I-N-5,1.7442177534103394,6.790911674499512
Compound_I-N-7,8.395861625671387,2.8531277179718018
Compound_I-N-8,1.834837794303894,8.290164947509766
Compound_I-N-9,2.097846746444702,8.198649406433105
Compound_I-N-10,2.7694385051727295,5.728390216827393
Compound_I-N-11,2.8197951316833496,5.776549816131592
Compound_I-N-12,2.8068010807037354,5.72319221496582
Compound_I-N-13,2.1281814575195312,6.01643705368042
Compound_I-N-14,2.0514283180236816,7.219987392425537
Compound_I-N-15,1.5072174072265625,6.96120548248291
Compound_I-N-16,2.2799527645111084,5.907121181488037
Compound_I-N-17,2.5995748043060303,7.598097324371338
Compound_I-N-18,2.9910483360290527,6.509000778198242
Compound_I-N-19,2.7993037700653076,5.800976276397705
Compound_I-N-20,4.801724910736084,2.4324212074279785
Compound_I-N-21,2.96457576751709,5.821043491363525
Compound_I-N-22,2.582226514816284,7.556950092315674
Compound_I-N-23,3.0406460762023926,6.384708881378174
Compound_I-N-24,2.999479293823242,6.43861198425293
Compound_I-N-25,3.8481955528259277,8.541095733642578
Compound_I-N-26,8.458516120910645,2.7499547004699707
Compound_I-N-27,8.29936695098877,2.893367052078247
Compound_I-N-28,8.38085651397705,2.635370969772339
Compound_I-N-29,8.129772186279297,4.212743759155273
Compound_I-N-30,8.32168197631836,2.758955478668213
Compound_I-N-31;Compound_I-N-112,3.071871042251587,6.430179595947266
Compound_I-N-32,2.192415237426758,6.010462284088135
Compound_I-N-33,2.975165843963623,5.912196636199951
Compound_I-N-34,3.8695693016052246,8.308335304260254
Compound_I-N-35,3.928009271621704,8.974150657653809
Compound_I-N-36,3.820289134979248,9.11474895477295
Compound_I-N-37,3.952693462371826,9.074227333068848
Compound_I-N-38,1.9423965215682983,6.0626983642578125
Compound_I-N-39,3.630432605743408,8.393296241760254
Compound_I-N-40,3.9777393341064453,8.535435676574707
Compound_I-N-41,2.1143481731414795,7.355695724487305
Compound_I-N-42,3.340003728866577,9.008757591247559
Compound_I-N-43,3.561793327331543,8.441339492797852
Compound_I-N-44,3.9083855152130127,8.618388175964355
Compound_I-N-45,3.27241849899292,9.511244773864746
Compound_I-N-46,3.8758888244628906,8.969046592712402
Compound_I-N-47,3.320964813232422,8.78817367553711
Compound_I-N-48,3.413400411605835,9.174915313720703
Compound_I-N-49,3.192185163497925,9.478732109069824
Compound_I-N-50,2.771665096282959,9.244782447814941
Compound_I-N-51,3.5877037048339844,8.338485717773438
Compound_I-N-52,3.245887517929077,8.318848609924316
Compound_I-N-53,3.6591360569000244,8.383994102478027
Compound_I-N-54,3.776766061782837,8.513357162475586
Compound_I-N-55,3.9756555557250977,8.728363990783691
Compound_I-N-56,3.362294912338257,9.322883605957031
Compound_I-N-57,2.058519124984741,7.282378196716309
Compound_I-N-58,3.1875221729278564,8.932539939880371
Compound_I-N-59,3.3953170776367188,8.538108825683594
Compound_I-N-60,3.448439836502075,8.459319114685059
Compound_I-N-61,3.1124024391174316,9.386209487915039
Compound_I-N-62,2.6575448513031006,7.5342512130737305
Compound_I-N-63,3.180934429168701,8.994606018066406
Compound_I-N-64,3.2792983055114746,9.13833236694336
