id,x,y
Compound_I-N-1,7.372465133666992,1.4101898670196533
Compound_I-N-2,6.433559894561768,-0.2960353493690491
Compound_I-N-3,8.099324226379395,0.4591286778450012
Compound_I-N-4,7.778299331665039,0.7133575081825256
Compound_I-N-5,8.631237983703613,0.5588628053665161
Compound_I-N-7,0.07892288267612457,3.791961908340454
Compound_I-N-8,9.854684829711914,0.5686758756637573
Compound_I-N-9,9.663291931152344,0.3669821619987488
Compound_I-N-10,7.394565105438232,1.703775405883789
Compound_I-N-11,7.324879169464111,1.6379306316375732
Compound_I-N-12,7.391818046569824,1.6683655977249146
Compound_I-N-13,8.008794784545898,1.58083176612854
Compound_I-N-14,8.62014389038086,-0.1289503127336502
Compound_I-N-15,8.742176055908203,0.36936715245246887
Compound_I-N-16,7.897239685058594,1.577883243560791
Compound_I-N-17,7.836140155792236,0.6157287359237671
Compound_I-N-18,7.607563018798828,0.7161915302276611
Compound_I-N-19,7.4558234214782715,1.592395305633545
Compound_I-N-20,4.66204309463501,4.636290073394775
Compound_I-N-21,7.205611705780029,1.5424745082855225
Compound_I-N-22,7.953129291534424,0.8174808025360107
Compound_I-N-23,7.578205108642578,0.9165444374084473
Compound_I-N-24,7.630489349365234,0.8779709339141846
Compound_I-N-25,8.643790245056152,-1.6014480590820312
Compound_I-N-26,0.1293157935142517,3.8938002586364746
Compound_I-N-27,0.27328595519065857,3.6010279655456543
Compound_I-N-28,0.0913311317563057,3.8255577087402344
Compound_I-N-29,1.3655935525894165,3.3695549964904785
Compound_I-N-30,0.30123835802078247,3.5979366302490234
Compound_I-N-31;Compound_I-N-112,7.5542893409729,0.8379033803939819
Compound_I-N-32,7.931541919708252,1.595723032951355
Compound_I-N-33,7.221601486206055,1.523466944694519
Compound_I-N-34,8.507186889648438,-1.4326671361923218
Compound_I-N-35,8.938079833984375,-1.801710844039917
Compound_I-N-36,9.163934707641602,-1.7764381170272827
Compound_I-N-37,9.12708568572998,-1.803157091140747
Compound_I-N-38,8.202876091003418,1.5641038417816162
Compound_I-N-39,8.670007705688477,-1.3755379915237427
Compound_I-N-40,8.573601722717285,-1.6544575691223145
Compound_I-N-41,8.679329872131348,-0.36451447010040283
Compound_I-N-42,9.294269561767578,-1.22841477394104
Compound_I-N-43,8.614381790161133,-1.2898542881011963
Compound_I-N-44,8.656519889831543,-1.6611289978027344
Compound_I-N-45,10.103618621826172,-1.6077547073364258
Compound_I-N-46,9.097066879272461,-1.8031257390975952
Compound_I-N-47,9.176484107971191,-1.1855378150939941
Compound_I-N-48,9.35789966583252,-1.3116220235824585
Compound_I-N-49,10.11901569366455,-1.6095603704452515
Compound_I-N-50,10.130337715148926,-1.333484411239624
Compound_I-N-51,8.642892837524414,-1.4121769666671753
Compound_I-N-52,8.6953763961792,-0.8553531765937805
Compound_I-N-53,8.54050350189209,-1.4350028038024902
Compound_I-N-54,8.519355773925781,-1.5298852920532227
Compound_I-N-55,8.794450759887695,-1.8273167610168457
Compound_I-N-56,9.633646965026855,-1.4122302532196045
Compound_I-N-57,8.70244026184082,-0.34360212087631226
Compound_I-N-58,9.386820793151855,-0.9947585463523865
Compound_I-N-59,8.842179298400879,-1.1202239990234375
Compound_I-N-60,8.79354190826416,-1.2209759950637817
Compound_I-N-61,10.0319242477417,-1.4862393140792847
Compound_I-N-62,7.762142181396484,0.6675024032592773
Compound_I-N-63,9.475164413452148,-1.1449577808380127
Compound_I-N-64,9.556866645812988,-1.277562141418457
Compound_I-N-65,9.422224044799805,-1.1880147457122803
Compound_I-N-66,1.9378933906555176,3.2450947761535645
Compound_I-N-67,8.39242935180664,-1.4745911359786987
Compound_I-N-68,1.9646625518798828,3.245107650756836
Compound_I-N-69,8.36167049407959,-1.5299774408340454
Compound_I-N-70,8.40903377532959,-1.505999207496643
Compound_I-N-71,9.4155912399292,-1.1822973489761353
Compound_I-N-72,8.581684112548828,-1.369236707687378
Compound_I-N-73,2.0608837604522705,3.2796881198883057
Compound_I-N-74,2.155935049057007,3.2469482421875
Compound_I-N-75,8.767922401428223,-1.6633785963058472
Compound_I-N-76,8.089133262634277,0.11315134167671204
Compound_I-N-77,1.4658236503601074,1.8414674997329712
Compound_I-N-78,7.839129447937012,0.07309699058532715
Compound_I-N-79,1.4177167415618896,2.016923427581787
Compound_I-N-80,6.808493137359619,-0.11065802723169327
Compound_I-N-81,2.5089991092681885,1.3399293422698975
Compound_I-N-82,6.474545478820801,-0.260677695274353
Compound_I-N-83,2.704064130783081,1.2784892320632935
Compound_I-N-84,1.4568215608596802,1.9214396476745605
Compound_I-N-85,8.734354019165039,0.22781972587108612
Compound_I-N-86,9.083202362060547,-1.8234336376190186
Compound_I-N-87,9.285035133361816,-1.8325148820877075
Compound_I-N-88,8.931233406066895,-1.6656627655029297
Compound_I-N-89,6.3833537101745605,-0.24117186665534973
Compound_I-N-90,6.314638614654541,-0.2817462086677551
Compound_I-N-91,9.29667854309082,-1.8712552785873413
Compound_I-N-92,3.08437442779541,4.620876312255859
Compound_I-N-93,9.784795761108398,-1.7417778968811035
Compound_I-N-94,10.12040901184082,-1.6970458030700684
Compound_I-N-95,9.867116928100586,-1.7319931983947754
Compound_I-N-97,10.158608436584473,-1.6821093559265137
Compound_I-N-98,9.530022621154785,-1.8374090194702148
Compound_I-N-99,9.806018829345703,-1.836214303970337
Compound_I-N-100,9.747639656066895,-1.6325117349624634
Compound_I-N-101,10.057414054870605,-1.9042538404464722
Compound_I-N-102,10.081663131713867,-1.8356125354766846
Compound_I-N-103,9.473591804504395,-1.8430405855178833
Compound_I-N-104,9.838470458984375,-1.7497307062149048
Compound_I-N-105,9.708802223205566,-1.7618262767791748
Compound_I-N-106,10.174821853637695,-1.7277264595031738
Compound_I-N-107,9.901222229003906,-1.6777971982955933
Compound_I-N-108,9.260279655456543,-1.8821651935577393
Compound_I-N-109,9.801800727844238,-1.815468668937683
Compound_I-N-111,8.680460929870605,0.1834833323955536
Compound_I-N-113,8.647342681884766,0.25320127606391907
Compound_I-N-115,7.220677852630615,1.6572258472442627
Compound_I-N-116,7.284425735473633,1.5993653535842896
Compound_I-N-117,8.212956428527832,1.3290525674819946
Compound_I-N-118,8.923535346984863,0.6833367943763733
Compound_I-N-119,7.828958034515381,1.813321828842163
Compound_I-N-120,7.8866682052612305,1.7897608280181885
Compound_I-N-121,7.9966349601745605,2.018428325653076
Compound_I-N-122,7.85183572769165,2.0198378562927246
Compound_I-N-123,7.821821212768555,1.9600186347961426
Compound_I-N-124,7.912107467651367,1.742051124572754
Compound_I-N-125,7.841552257537842,1.9499471187591553
Compound_I-N-126,8.836441993713379,0.2871192991733551
Compound_I-N-127,8.512551307678223,1.644284963607788
Compound_I-N-128,10.579245567321777,2.216247797012329
Compound_I-N-129,10.665722846984863,1.086239218711853
Compound_I-N-130,10.713632583618164,2.2089321613311768
Compound_I-N-131,9.907654762268066,0.7528187036514282
Compound_I-N-132,9.962342262268066,2.5025851726531982
Compound_I-N-133,7.855372428894043,0.6351525783538818
Compound_I-N-134,10.647307395935059,2.0230062007904053
Compound_I-N-135,7.827605724334717,1.841878056526184
Compound_I-N-136,5.355965614318848,5.51548433303833
Compound_I-N-137,7.84912633895874,1.7534266710281372
Compound_I-N-138,8.275796890258789,0.13426722586154938
Compound_I-N-139,8.485047340393066,1.6937791109085083
Compound_I-N-140,10.838703155517578,1.8052594661712646
Compound_I-N-141,3.9669735431671143,4.333419322967529
Compound_I-N-142,7.968821048736572,0.19253811240196228
Compound_I-N-143,7.886194705963135,0.1575411707162857
Compound_I-N-144,8.177322387695312,1.116364598274231
Compound_I-N-145,4.566725254058838,6.488643646240234
Compound_I-N-146,4.604076862335205,6.717713832855225
Compound_I-N-147,5.057692527770996,6.016583442687988
Compound_I-N-148,9.85799503326416,2.9914066791534424
Compound_I-N-149,9.463268280029297,2.307033061981201
Compound_I-N-150,11.026985168457031,1.747367024421692
Compound_I-N-151,9.661660194396973,2.253307819366455
Compound_I-N-152,1.004821538925171,2.918198823928833
Compound_I-N-154,9.970620155334473,0.7629607915878296
Compound_I-N-155,4.532230377197266,7.087945461273193
Compound_I-N-156,10.40325927734375,2.2427306175231934
Compound_I-N-157,9.720697402954102,1.6712579727172852
Compound_I-N-158,4.475242614746094,6.977344036102295
Compound_I-N-159,4.55411434173584,6.518442630767822
Compound_I-N-160,9.375778198242188,1.93212890625
Compound_I-N-161,0.05954141169786453,3.7859885692596436
Compound_I-N-162,-1.3704438209533691,2.9098503589630127
Compound_I-N-163,5.309730529785156,6.0599684715271
Compound_I-N-164,9.948186874389648,0.8179240226745605
Compound_I-N-165,4.762762546539307,6.834898471832275
Compound_I-N-166,9.974204063415527,2.3810274600982666
Compound_I-N-167,10.274028778076172,2.882730007171631
Compound_I-N-168,10.983890533447266,2.200847864151001
Compound_I-N-169,4.523604869842529,6.646908760070801
Compound_I-N-170,3.833843231201172,4.552031517028809
Compound_I-N-171,9.414274215698242,2.2161755561828613
Compound_I-N-172,11.00809383392334,2.1088390350341797
Compound_I-N-173;Compound_I-N-214,9.639575958251953,1.599283218383789
Compound_I-N-174,10.715961456298828,2.0031371116638184
Compound_I-N-175,9.887701988220215,2.418466091156006
Compound_I-N-176,3.9080212116241455,4.939910411834717
Compound_I-N-177,3.92984938621521,4.501078128814697
Compound_I-N-178,4.099552154541016,4.624823093414307
Compound_I-N-179,3.828752279281616,4.5307512283325195
Compound_I-N-180,8.172176361083984,1.3536702394485474
Compound_I-N-181,9.724137306213379,1.7290637493133545
Compound_I-N-182;Compound_I-N-186,5.31330680847168,6.146666526794434
Compound_I-N-183,9.680863380432129,0.9794088006019592
Compound_I-N-184,4.519421577453613,6.341004848480225
Compound_I-N-185,9.603416442871094,1.7398067712783813
Compound_I-N-187,9.247862815856934,1.8740159273147583
Compound_I-N-188,10.008377075195312,0.8797537684440613
Compound_I-N-189,8.696953773498535,2.203930139541626
Compound_I-N-190,4.03337287902832,5.080155849456787
Compound_I-N-191,11.292330741882324,1.847840428352356
Compound_I-N-192,10.922990798950195,1.7649893760681152
Compound_I-N-193,9.655814170837402,2.2855043411254883
Compound_I-N-194,10.318031311035156,2.2602527141571045
Compound_I-N-195,3.9300084114074707,4.497254371643066
Compound_I-N-196,10.068490982055664,1.004738688468933
Compound_I-N-197,9.704646110534668,0.05990149453282356
Compound_I-N-198,9.7588472366333,1.144425392150879
Compound_I-N-199,9.804771423339844,1.1590639352798462
Compound_I-N-200;Compound_I-N-271,3.7956111431121826,5.120636940002441
Compound_I-N-201,4.476723670959473,6.9495849609375
Compound_I-N-202,0.1958913803100586,3.9634957313537598
Compound_I-N-203,10.482943534851074,2.6148123741149902
Compound_I-N-204,9.623581886291504,1.683396577835083
Compound_I-N-205,9.668302536010742,1.6126757860183716
Compound_I-N-206,10.250024795532227,2.3792378902435303
Compound_I-N-207,10.24886417388916,2.3278250694274902
Compound_I-N-208,3.7556192874908447,4.562801837921143
Compound_I-N-209,4.654501914978027,5.025986194610596
Compound_I-N-210,4.09741735458374,4.449606418609619
Compound_I-N-211,11.736455917358398,2.083963632583618
Compound_I-N-212,4.91457462310791,5.986161231994629
Compound_I-N-213,4.881444931030273,6.1467180252075195
Compound_I-N-215,3.9238691329956055,5.161492347717285
Compound_I-N-216,4.471951961517334,5.1544060707092285
Compound_I-N-217,5.25124979019165,5.598221778869629
Compound_I-N-218,-1.371213436126709,2.9543633460998535
Compound_I-N-219,0.19733281433582306,3.7186391353607178
Compound_I-N-220,0.9018678665161133,3.072216033935547
Compound_I-N-221,4.024219989776611,5.14145040512085
Compound_I-N-222,5.428496360778809,5.682128429412842
Compound_I-N-223,0.10261932015419006,3.6788530349731445
Compound_I-N-224,4.3361897468566895,4.968323707580566
Compound_I-N-225,0.10850866883993149,3.7612969875335693
Compound_I-N-226,4.271488666534424,5.247273921966553
Compound_I-N-227,9.959220886230469,1.7719866037368774
Compound_I-N-228,8.663735389709473,1.8839647769927979
Compound_I-N-229,4.66792631149292,6.139601230621338
Compound_I-N-230,4.859757900238037,5.359785556793213
Compound_I-N-231,4.482137203216553,5.196512222290039
Compound_I-N-232,5.425131797790527,6.035660266876221
Compound_I-N-233,7.152101039886475,1.711925745010376
Compound_I-N-234,6.9488420486450195,1.736501932144165
Compound_I-N-235,4.591595649719238,5.160599708557129
Compound_I-N-236,4.498709678649902,5.045754432678223
Compound_I-N-237,-0.07241547107696533,3.4132049083709717
Compound_I-N-238,5.397884368896484,5.569113254547119
Compound_I-N-239,4.440890312194824,6.147974491119385
Compound_I-N-240,7.83797025680542,1.9778873920440674
Compound_I-N-241,4.4610419273376465,4.643693923950195
Compound_I-N-243,4.119265556335449,5.207911968231201
Compound_I-N-244,5.359870910644531,5.693522930145264
Compound_I-N-246,4.416978359222412,6.249366760253906
Compound_I-N-247,5.339712619781494,5.493980884552002
Compound_I-N-248,5.253193378448486,6.110583305358887
Compound_I-N-249,3.6582305431365967,4.556546688079834
Compound_I-N-250,4.505044460296631,6.916289806365967
Compound_I-N-251,3.8541080951690674,4.755654335021973
Compound_I-N-252,4.21902322769165,5.182638168334961
Compound_I-N-253,4.308625221252441,5.210696220397949
Compound_I-N-254,3.9553985595703125,4.578231334686279
Compound_I-N-255,9.854742050170898,0.645811915397644
Compound_I-N-256,4.48684549331665,4.642358779907227
Compound_I-N-257,4.1263861656188965,4.97089147567749
Compound_I-N-258,5.344756126403809,5.579202651977539
Compound_I-N-259,0.16293177008628845,3.248750925064087
Compound_I-N-260,4.504098415374756,4.6944260597229
Compound_I-N-261,4.468824863433838,6.86734676361084
Compound_I-N-262,4.311856746673584,5.1105170249938965
Compound_I-N-263,-1.2598239183425903,2.9056520462036133
Compound_I-N-264,1.0352931022644043,2.854322910308838
Compound_I-N-265,4.471225738525391,4.603021144866943
Compound_I-N-266,3.624220132827759,5.053949356079102
Compound_I-N-267,9.762521743774414,0.37004348635673523
Compound_I-N-268,4.537820816040039,4.538599967956543
Compound_I-N-269,0.10164365917444229,3.747020721435547
Compound_I-N-270,4.299336910247803,6.187439441680908
Compound_I-N-272,10.08534049987793,2.0309085845947266
Compound_I-N-273,11.00272274017334,2.9565207958221436
Compound_I-N-274,4.372216701507568,7.3421759605407715
Compound_I-N-275,4.549230098724365,7.03914213180542
Compound_I-N-276,4.390153884887695,6.907711982727051
Compound_I-N-277,5.309836387634277,6.083484649658203
Compound_I-N-278,4.298780918121338,7.183553695678711
Compound_I-N-279,5.3534255027771,6.039632320404053
Compound_I-N-280,5.419746398925781,6.046252727508545
Compound_I-N-281,4.181787014007568,5.968911647796631
Compound_I-N-282,3.8085756301879883,5.142523765563965
Compound_I-N-283,0.020764082670211792,3.7877020835876465
Compound_I-N-284,4.641664505004883,6.172128200531006
Compound_I-N-285,4.404071807861328,6.0696187019348145
Compound_I-N-286,9.994935989379883,1.980056643486023
Compound_I-N-287,4.2696027755737305,5.906922340393066
Compound_I-N-288,4.86467170715332,6.185417175292969
Compound_I-N-289,11.069360733032227,1.851781964302063
Compound_I-N-290,3.415637254714966,4.90747594833374
Compound_I-O-1,7.283913612365723,-0.5528585314750671
Compound_I-O-2,6.3039751052856445,-0.45547544956207275
