id,x,y
Compound_I-N-1,6.102950096130371,4.1020188331604
Compound_I-N-2,8.537564277648926,3.071767807006836
Compound_I-N-3,7.056933879852295,3.4978597164154053
Compound_I-N-4,6.338512420654297,3.1363768577575684
Compound_I-N-5,7.326423645019531,3.722289562225342
Compound_I-N-7,1.3006020784378052,6.667081832885742
Compound_I-N-8,9.508878707885742,5.269584655761719
Compound_I-N-9,9.430051803588867,4.736358165740967
Compound_I-N-10,5.811871528625488,4.321593761444092
Compound_I-N-11,5.824533939361572,4.298971176147461
Compound_I-N-12,5.790587902069092,4.356036186218262
Compound_I-N-13,6.342221736907959,4.6786346435546875
Compound_I-N-14,7.1479291915893555,2.9559524059295654
Compound_I-N-15,7.44161319732666,3.5686678886413574
Compound_I-N-16,6.337990760803223,4.5342888832092285
Compound_I-N-17,6.450539588928223,3.2924394607543945
Compound_I-N-18,6.726914882659912,3.7126448154449463
Compound_I-N-19,5.827967166900635,4.269011497497559
Compound_I-N-20,1.0387988090515137,3.610574245452881
Compound_I-N-21,5.971883773803711,3.829083204269409
Compound_I-N-22,6.286762714385986,3.5650298595428467
Compound_I-N-23,6.622283458709717,3.7455568313598633
Compound_I-N-24,6.5482401847839355,3.5747265815734863
Compound_I-N-25,6.291808128356934,2.0008959770202637
Compound_I-N-26,1.13454270362854,6.430420398712158
Compound_I-N-27,0.6496927738189697,6.727055549621582
Compound_I-N-28,1.1842232942581177,6.583951473236084
Compound_I-N-29,0.4250414967536926,6.035678386688232
Compound_I-N-30,0.6220358610153198,6.76123571395874
Compound_I-N-31;Compound_I-N-112,6.638315200805664,3.6641299724578857
Compound_I-N-32,6.388790130615234,4.498064041137695
Compound_I-N-33,5.930874824523926,3.975663185119629
Compound_I-N-34,6.090165615081787,1.9359595775604248
Compound_I-N-35,6.516210556030273,1.4957427978515625
Compound_I-N-36,6.689321517944336,1.3510104417800903
Compound_I-N-37,6.675424575805664,1.3382314443588257
Compound_I-N-38,6.642789363861084,4.59438943862915
Compound_I-N-39,6.299666404724121,2.0834171772003174
Compound_I-N-40,6.1220855712890625,1.8480030298233032
Compound_I-N-41,7.152263164520264,2.9154250621795654
Compound_I-N-42,6.699566841125488,2.1976468563079834
Compound_I-N-43,6.3648762702941895,2.1535191535949707
Compound_I-N-44,6.266045093536377,1.6439942121505737
Compound_I-N-45,7.661107540130615,1.4103120565414429
Compound_I-N-46,6.530155181884766,1.4231536388397217
Compound_I-N-47,6.808318614959717,2.3566253185272217
Compound_I-N-48,6.819149017333984,2.09544038772583
Compound_I-N-49,7.66328239440918,1.3890516757965088
Compound_I-N-50,7.745724201202393,1.4629931449890137
