id,x,y
Compound_I-N-1,4.831417560577393,7.462554454803467
Compound_I-N-2,5.938939094543457,6.237181186676025
Compound_I-N-3,5.510720729827881,6.1902756690979
Compound_I-N-4,4.480390548706055,5.840393543243408
Compound_I-N-5,5.104091167449951,6.864668846130371
Compound_I-N-7,0.8795273900032043,2.2447032928466797
Compound_I-N-8,8.900410652160645,4.7882981300354
Compound_I-N-9,6.119181156158447,3.5504026412963867
Compound_I-N-10,4.982767105102539,8.0117769241333
Compound_I-N-11,5.043662071228027,7.9890241622924805
Compound_I-N-12,4.971973896026611,8.062704086303711
Compound_I-N-13,4.574803352355957,7.514854431152344
Compound_I-N-14,4.785905838012695,4.844580173492432
Compound_I-N-15,5.446728229522705,6.213939666748047
Compound_I-N-16,4.814877986907959,7.347970008850098
Compound_I-N-17,4.752282619476318,5.736810684204102
Compound_I-N-18,7.004689693450928,5.651191711425781
Compound_I-N-19,4.93648624420166,8.012506484985352
Compound_I-N-20,1.5047837495803833,4.20361852645874
Compound_I-N-21,4.869919776916504,7.467757225036621
Compound_I-N-22,4.952418327331543,7.141324043273926
Compound_I-N-23,4.6457600593566895,6.339651584625244
Compound_I-N-24,4.498443603515625,6.381699562072754
Compound_I-N-25,3.94689679145813,3.816638469696045
Compound_I-N-26,0.7555975914001465,3.6549079418182373
Compound_I-N-27,-0.36660757660865784,2.1769793033599854
Compound_I-N-28,0.8734666109085083,2.473870038986206
Compound_I-N-29,-0.06414292752742767,2.145709753036499
Compound_I-N-30,-0.5039737820625305,2.212414264678955
Compound_I-N-31;Compound_I-N-112,5.4511332511901855,6.013241767883301
Compound_I-N-32,4.771113395690918,7.280778884887695
Compound_I-N-33,5.050669193267822,7.69618034362793
Compound_I-N-34,3.8487374782562256,3.8702588081359863
Compound_I-N-35,5.276330947875977,3.97619891166687
Compound_I-N-36,6.1404314041137695,4.115725517272949
Compound_I-N-37,5.9800310134887695,3.895930290222168
Compound_I-N-38,8.776999473571777,5.927130222320557
Compound_I-N-39,4.130247592926025,4.045139312744141
Compound_I-N-40,3.735093593597412,3.699350595474243
Compound_I-N-41,4.769348621368408,4.531310081481934
Compound_I-N-42,2.1674678325653076,6.0724968910217285
Compound_I-N-43,4.326439380645752,4.030287265777588
Compound_I-N-44,1.0442957878112793,2.2853331565856934
Compound_I-N-45,8.8200044631958,5.324728012084961
Compound_I-N-46,5.823051929473877,3.849429130554199
Compound_I-N-47,4.610856056213379,5.7033915519714355
Compound_I-N-48,4.708102226257324,5.599567413330078
Compound_I-N-49,8.92916488647461,5.284901142120361
Compound_I-N-50,9.07231616973877,5.414211750030518
Compound_I-N-51,4.156923770904541,4.087674140930176
Compound_I-N-52,4.8603949546813965,4.398135185241699
Compound_I-N-53,4.06391716003418,3.889979839324951
Compound_I-N-54,4.084583282470703,3.881267786026001
Compound_I-N-55,5.212157249450684,3.809795379638672
Compound_I-N-56,6.927992820739746,5.2423319816589355
Compound_I-N-57,5.119734287261963,5.003701686859131
Compound_I-N-58,4.457746982574463,6.35895299911499
Compound_I-N-59,5.006349563598633,5.2712202072143555
Compound_I-N-60,4.3787312507629395,5.9010701179504395
Compound_I-N-61,8.876523971557617,5.517765522003174
Compound_I-N-62,4.369800090789795,5.996405124664307
Compound_I-N-63,5.515935897827148,6.160459518432617
Compound_I-N-64,4.660806179046631,6.046117305755615
Compound_I-N-65,4.642302989959717,6.029709815979004
Compound_I-N-66,-0.5874686241149902,3.620321750640869
Compound_I-N-67,3.5018746852874756,3.698153495788574
Compound_I-N-68,-0.608977735042572,3.652325391769409
Compound_I-N-69,3.3161635398864746,3.678647994995117
Compound_I-N-70,3.6691575050354004,3.764789342880249
Compound_I-N-71,4.696903705596924,5.943068504333496
Compound_I-N-72,4.7101569175720215,4.254668235778809
Compound_I-N-73,-0.339546263217926,3.8509361743927
Compound_I-N-74,-0.33563417196273804,3.8798294067382812
Compound_I-N-75,5.736690521240234,3.879033327102661
Compound_I-N-76,5.066673278808594,5.521355628967285
Compound_I-N-77,-1.8497118949890137,3.632392644882202
Compound_I-N-78,5.670130729675293,6.183619022369385
Compound_I-N-79,-1.5774309635162354,3.0601720809936523
Compound_I-N-80,5.9026594161987305,6.656888008117676
Compound_I-N-81,2.115802049636841,6.9673542976379395
Compound_I-N-82,5.918003559112549,6.478590488433838
Compound_I-N-83,3.917449474334717,7.52330207824707
Compound_I-N-84,-1.8943517208099365,3.365837812423706
Compound_I-N-85,4.983061790466309,5.119250297546387
Compound_I-N-86,5.655856609344482,3.814748525619507
Compound_I-N-87,6.084092617034912,4.095895290374756
Compound_I-N-88,5.536360740661621,4.0253825187683105
Compound_I-N-89,6.086736679077148,6.571183681488037
Compound_I-N-90,6.067074298858643,6.560611248016357
Compound_I-N-91,6.275244235992432,4.07568883895874
Compound_I-N-92,4.896378517150879,8.103121757507324
Compound_I-N-93,7.104905605316162,4.83597469329834
Compound_I-N-94,9.659679412841797,5.0334367752075195
Compound_I-N-95,7.0384416580200195,5.024691581726074
Compound_I-N-97,10.085498809814453,5.144664287567139
Compound_I-N-98,6.390685081481934,4.2314133644104
Compound_I-N-99,7.143967628479004,5.011012077331543
Compound_I-N-100,7.128237724304199,5.416285991668701
Compound_I-N-101,9.760998725891113,4.984624862670898
Compound_I-N-102,9.576752662658691,5.123495578765869
Compound_I-N-103,6.185348987579346,4.146149635314941
Compound_I-N-104,7.133213043212891,5.339344501495361
Compound_I-N-105,6.930155277252197,4.785347938537598
Compound_I-N-106,9.83469009399414,4.926593780517578
Compound_I-N-107,6.982400894165039,5.152466297149658
Compound_I-N-108,5.828927040100098,3.9607958793640137
Compound_I-N-109,7.132498264312744,5.134724140167236
Compound_I-N-111,4.744558334350586,5.177694797515869
Compound_I-N-113,5.392446994781494,6.35118293762207
Compound_I-N-115,4.428095817565918,7.697856903076172
Compound_I-N-116,4.441605567932129,7.664923667907715
Compound_I-N-117,4.283819675445557,6.418165683746338
Compound_I-N-118,5.345170021057129,6.261587619781494
Compound_I-N-119,4.889644145965576,7.5067973136901855
Compound_I-N-120,4.805711269378662,7.664271354675293
Compound_I-N-121,4.957260608673096,8.161742210388184
Compound_I-N-122,4.853229522705078,8.206027030944824
Compound_I-N-123,5.022066116333008,7.832094669342041
Compound_I-N-124,4.6785807609558105,7.396483898162842
Compound_I-N-125,4.842228889465332,8.170318603515625
Compound_I-N-126,5.271328449249268,4.868659973144531
Compound_I-N-127,4.524531841278076,7.513316631317139
Compound_I-N-128,9.345840454101562,6.588065147399902
Compound_I-N-129,9.219525337219238,5.31716251373291
Compound_I-N-130,9.599864959716797,6.283781051635742
Compound_I-N-131,8.188783645629883,5.156829357147217
Compound_I-N-132,8.243070602416992,5.312564849853516
Compound_I-N-133,5.036749839782715,6.093554973602295
Compound_I-N-134,9.484370231628418,6.020741939544678
Compound_I-N-135,4.510227680206299,7.689220428466797
Compound_I-N-136,1.3847007751464844,5.775766849517822
Compound_I-N-137,4.472154140472412,7.5857391357421875
Compound_I-N-138,4.86086368560791,5.324558734893799
Compound_I-N-139,4.412367820739746,7.670351028442383
Compound_I-N-140,9.982098579406738,6.528278350830078
Compound_I-N-141,1.7907330989837646,6.635764122009277
Compound_I-N-142,4.3138628005981445,6.311659336090088
Compound_I-N-143,4.367979526519775,6.377659797668457
Compound_I-N-144,4.282526016235352,6.331310749053955
Compound_I-N-145,0.5006603002548218,4.753024578094482
Compound_I-N-146,0.5193654894828796,5.949161052703857
Compound_I-N-147,1.4257804155349731,4.861385345458984
Compound_I-N-148,6.35597038269043,3.7787511348724365
Compound_I-N-149,8.636813163757324,6.908725738525391
Compound_I-N-150,10.204444885253906,5.4280104637146
Compound_I-N-151,8.79155445098877,6.913212299346924
Compound_I-N-152,-1.1576167345046997,3.0434200763702393
Compound_I-N-154,8.390188217163086,5.078156471252441
Compound_I-N-155,1.3845566511154175,7.295091152191162
