id,x,y
Compound_I-N-1,6.163139820098877,3.875561237335205
Compound_I-N-2,8.711902618408203,3.133906841278076
Compound_I-N-3,7.4493632316589355,3.2306904792785645
Compound_I-N-4,6.988089084625244,2.9446027278900146
Compound_I-N-5,7.591681003570557,3.369372844696045
Compound_I-N-7,2.1106810569763184,7.717098712921143
Compound_I-N-8,10.48662281036377,4.512803554534912
Compound_I-N-9,10.278203964233398,3.673039436340332
Compound_I-N-10,5.898833274841309,4.137923717498779
Compound_I-N-11,5.924254894256592,4.113661766052246
Compound_I-N-12,5.921111106872559,4.2189040184021
Compound_I-N-13,6.519678592681885,4.15347146987915
Compound_I-N-14,7.552663326263428,2.671168088912964
Compound_I-N-15,7.7182512283325195,3.3701910972595215
Compound_I-N-16,6.620104789733887,4.019505977630615
Compound_I-N-17,7.109432220458984,3.024165391921997
Compound_I-N-18,7.329772472381592,3.543823480606079
Compound_I-N-19,5.890348434448242,4.1483154296875
Compound_I-N-20,2.440886974334717,5.467036247253418
Compound_I-N-21,6.073042392730713,3.7601449489593506
Compound_I-N-22,6.956753253936768,3.483408212661743
Compound_I-N-23,6.892604827880859,3.455646514892578
Compound_I-N-24,6.776806354522705,3.2725772857666016
Compound_I-N-25,7.106015205383301,1.4715560674667358
Compound_I-N-26,1.9453445672988892,7.231757164001465
Compound_I-N-27,1.507289171218872,7.8507280349731445
Compound_I-N-28,2.0822904109954834,7.639546871185303
Compound_I-N-29,1.648148536682129,7.709906578063965
Compound_I-N-30,1.4164793491363525,7.794583320617676
Compound_I-N-31;Compound_I-N-112,7.024624824523926,3.432325601577759
Compound_I-N-32,6.484687805175781,4.039860725402832
Compound_I-N-33,5.938988208770752,3.868638038635254
Compound_I-N-34,6.83193826675415,1.422256350517273
Compound_I-N-35,7.586004734039307,1.0085145235061646
Compound_I-N-36,7.601660251617432,1.0700339078903198
Compound_I-N-37,7.64570951461792,0.9933041334152222
Compound_I-N-38,7.161280632019043,4.172863483428955
Compound_I-N-39,6.910999298095703,1.6385226249694824
Compound_I-N-40,6.991386890411377,1.3849520683288574
Compound_I-N-41,7.420169353485107,2.471731185913086
Compound_I-N-42,6.683409214019775,2.3144729137420654
Compound_I-N-43,6.9902119636535645,1.7089229822158813
Compound_I-N-44,7.151912212371826,1.1621209383010864
Compound_I-N-45,8.672847747802734,1.4852641820907593
Compound_I-N-46,7.582949638366699,1.0135509967803955
Compound_I-N-47,7.097005844116211,2.479719638824463
Compound_I-N-48,7.030025005340576,2.2388241291046143
Compound_I-N-49,8.758648872375488,1.4952707290649414
Compound_I-N-50,8.732592582702637,1.5745776891708374
Compound_I-N-51,6.900994777679443,1.6936578750610352
Compound_I-N-52,7.3657402992248535,2.2137715816497803
Compound_I-N-53,6.971853733062744,1.4958759546279907
Compound_I-N-54,6.973753929138184,1.542276382446289
Compound_I-N-55,7.3274617195129395,1.200068712234497
Compound_I-N-56,8.202432632446289,1.4313807487487793
Compound_I-N-57,7.4929914474487305,2.5672638416290283
Compound_I-N-58,6.73158597946167,2.9669458866119385
Compound_I-N-59,7.236509799957275,2.3549022674560547
Compound_I-N-60,6.913619041442871,2.2853169441223145
Compound_I-N-61,8.58818244934082,1.6253629922866821
Compound_I-N-62,6.956535339355469,3.1691362857818604
Compound_I-N-63,7.312572956085205,2.529637575149536
Compound_I-N-64,6.847517490386963,2.5749244689941406
Compound_I-N-65,6.757006645202637,2.604196786880493
Compound_I-N-66,0.927447497844696,6.463545322418213
Compound_I-N-67,6.7458271980285645,1.3879814147949219
Compound_I-N-68,0.8715776801109314,6.487182140350342
Compound_I-N-69,6.6312384605407715,1.3309972286224365
Compound_I-N-70,6.685537338256836,1.2828348875045776
Compound_I-N-71,6.829129219055176,2.604292631149292
Compound_I-N-72,7.154967784881592,1.7535760402679443
Compound_I-N-73,0.9672855734825134,6.41826057434082
Compound_I-N-74,0.9708612561225891,6.3656134605407715
Compound_I-N-75,7.285287380218506,1.149946689605713
Compound_I-N-76,7.526587009429932,2.875157117843628
Compound_I-N-77,-0.41352301836013794,8.290913581848145
Compound_I-N-78,7.704033851623535,3.0303287506103516
Compound_I-N-79,-0.015656203031539917,8.009180068969727
Compound_I-N-80,8.466608047485352,3.184622287750244
Compound_I-N-81,4.68435001373291,3.855011463165283
Compound_I-N-82,8.590471267700195,3.1531803607940674
Compound_I-N-83,5.2072367668151855,3.7756757736206055
Compound_I-N-84,-0.20778386294841766,8.145782470703125
Compound_I-N-85,7.626975059509277,2.9981889724731445
Compound_I-N-86,7.623223304748535,1.064436435699463
Compound_I-N-87,7.774499893188477,1.0555546283721924
Compound_I-N-88,7.449846267700195,1.1441035270690918
Compound_I-N-89,8.725504875183105,3.174032211303711
Compound_I-N-90,8.637673377990723,3.115492343902588
Compound_I-N-91,7.804473400115967,1.0627273321151733
Compound_I-N-92,4.115562438964844,4.326630592346191
Compound_I-N-93,8.29781436920166,1.2339178323745728
Compound_I-N-94,8.646862983703613,1.4319374561309814
Compound_I-N-95,8.373478889465332,1.219678282737732
Compound_I-N-97,8.711006164550781,1.5298186540603638
Compound_I-N-98,8.032763481140137,1.0739867687225342
Compound_I-N-99,8.397872924804688,1.297646164894104
