id,x,y
Compound_I-N-1,8.598685264587402,3.0303142070770264
Compound_I-N-2,8.86573314666748,4.8941802978515625
Compound_I-N-3,8.268120765686035,4.6133012771606445
Compound_I-N-4,7.459916591644287,4.286619663238525
Compound_I-N-5,8.416626930236816,3.9091556072235107
Compound_I-N-7,1.7182331085205078,6.1421895027160645
Compound_I-N-8,10.790055274963379,7.519944190979004
Compound_I-N-9,8.171387672424316,7.368887901306152
Compound_I-N-10,8.88100528717041,2.807725191116333
Compound_I-N-11,8.88316535949707,2.83099627494812
Compound_I-N-12,8.904922485351562,2.7494146823883057
Compound_I-N-13,8.397600173950195,2.7965378761291504
Compound_I-N-14,7.4023871421813965,5.135097980499268
Compound_I-N-15,8.23784351348877,4.690134048461914
Compound_I-N-16,8.53246021270752,3.052173137664795
Compound_I-N-17,7.622609615325928,4.387535095214844
Compound_I-N-18,9.297530174255371,5.922091007232666
Compound_I-N-19,8.841503143310547,2.8267548084259033
Compound_I-N-20,2.698511838912964,4.110880374908447
Compound_I-N-21,8.56975269317627,3.2147014141082764
Compound_I-N-22,8.27012825012207,3.3162600994110107
Compound_I-N-23,7.895145893096924,3.9511473178863525
Compound_I-N-24,7.711648464202881,3.8563902378082275
Compound_I-N-25,6.438159465789795,6.100392818450928
Compound_I-N-26,1.7193957567214966,4.732005596160889
Compound_I-N-27,0.6937144994735718,5.647615432739258
Compound_I-N-28,1.768904209136963,5.8852715492248535
Compound_I-N-29,0.9014018774032593,5.846844673156738
Compound_I-N-30,0.5841801762580872,5.546889781951904
Compound_I-N-31;Compound_I-N-112,8.050110816955566,4.33677339553833
Compound_I-N-32,8.291666984558105,3.1721253395080566
Compound_I-N-33,8.7855224609375,3.0702390670776367
Compound_I-N-34,6.286688804626465,5.980740070343018
Compound_I-N-35,7.6615729331970215,6.750837326049805
Compound_I-N-36,8.375208854675293,7.035375595092773
Compound_I-N-37,8.03636360168457,7.0304059982299805
Compound_I-N-38,11.961614608764648,6.94451379776001
Compound_I-N-39,6.524969577789307,5.794780254364014
Compound_I-N-40,6.293776035308838,6.158175945281982
Compound_I-N-41,7.274374961853027,5.318192481994629
Compound_I-N-42,4.241591930389404,2.6125404834747314
Compound_I-N-43,6.6772637367248535,5.8176398277282715
Compound_I-N-44,1.8907591104507446,6.1558403968811035
Compound_I-N-45,11.165602684020996,7.270881175994873
Compound_I-N-46,8.067061424255371,7.030388355255127
Compound_I-N-47,7.584423542022705,4.430886745452881
Compound_I-N-48,7.428040981292725,4.374637126922607
Compound_I-N-49,11.217132568359375,7.404404163360596
Compound_I-N-50,11.671162605285645,7.309117794036865
Compound_I-N-51,6.468676567077637,5.795040607452393
Compound_I-N-52,7.200397968292236,5.474599361419678
Compound_I-N-53,6.468935966491699,5.940586090087891
Compound_I-N-54,6.47444486618042,5.988402843475342
Compound_I-N-55,7.384032726287842,6.671257019042969
Compound_I-N-56,9.157212257385254,6.436096668243408
Compound_I-N-57,7.522614479064941,5.139895439147949
Compound_I-N-58,7.639492034912109,3.8982365131378174
Compound_I-N-59,7.502081871032715,4.897173881530762
Compound_I-N-60,7.432675838470459,4.195775032043457
Compound_I-N-61,11.75078296661377,7.228268146514893
Compound_I-N-62,7.613726615905762,3.991600275039673
Compound_I-N-63,8.056106567382812,4.521096229553223
Compound_I-N-64,7.613803863525391,4.09092903137207
Compound_I-N-65,7.518354892730713,4.19382381439209
Compound_I-N-66,0.8951405882835388,4.040515422821045
