id,x,y
Compound_I-N-1,7.802379608154297,4.687817573547363
Compound_I-N-2,-0.09549152106046677,5.740438461303711
Compound_I-N-3,7.989320278167725,3.3038859367370605
Compound_I-N-4,8.07725715637207,3.1314198970794678
Compound_I-N-5,9.03813648223877,6.518222332000732
Compound_I-N-7,4.202006816864014,0.7695662379264832
Compound_I-N-8,4.408539772033691,1.057816505432129
Compound_I-N-9,4.41267728805542,1.0837382078170776
Compound_I-N-10,7.974362373352051,4.862550735473633
Compound_I-N-11,7.932255268096924,4.694754600524902
Compound_I-N-12,7.9243483543396,4.815102577209473
Compound_I-N-13,8.523428916931152,5.668750762939453
Compound_I-N-14,8.69245719909668,6.676205635070801
Compound_I-N-15,9.438017845153809,6.820054054260254
Compound_I-N-16,8.496956825256348,5.617555141448975
Compound_I-N-17,8.106801986694336,3.047865629196167
Compound_I-N-18,7.74534797668457,4.427130222320557
Compound_I-N-19,7.932093143463135,4.826234340667725
Compound_I-N-20,8.196223258972168,2.9865643978118896
Compound_I-N-21,8.08845043182373,4.597163200378418
Compound_I-N-22,7.953752040863037,3.178701162338257
Compound_I-N-23,7.691554069519043,4.658937931060791
Compound_I-N-24,7.626949310302734,4.622989177703857
Compound_I-N-25,5.7155327796936035,7.244393825531006
Compound_I-N-26,4.198929309844971,0.8097827434539795
Compound_I-N-27,4.275763988494873,0.6236153244972229
Compound_I-N-28,4.161470413208008,0.6364424228668213
Compound_I-N-29,5.462352752685547,6.581745624542236
Compound_I-N-30,4.173734188079834,0.6777236461639404
Compound_I-N-31;Compound_I-N-112,7.681478500366211,4.572606086730957
Compound_I-N-32,8.46749496459961,5.619556903839111
Compound_I-N-33,7.929171562194824,4.5356526374816895
Compound_I-N-34,5.675477504730225,6.93723201751709
Compound_I-N-35,6.0140252113342285,7.426948070526123
Compound_I-N-36,5.482352256774902,7.073862075805664
Compound_I-N-37,5.972865581512451,7.445102214813232
Compound_I-N-38,8.747884750366211,5.852993011474609
Compound_I-N-39,5.655936241149902,6.905411243438721
Compound_I-N-40,6.1183061599731445,7.398373126983643
Compound_I-N-41,8.70116901397705,6.687126159667969
Compound_I-N-42,6.084717273712158,7.780532360076904
Compound_I-N-43,5.723315715789795,6.913129806518555
Compound_I-N-44,5.556243896484375,6.9620256423950195
Compound_I-N-45,5.57111930847168,7.347286701202393
Compound_I-N-46,5.4825286865234375,7.160679340362549
Compound_I-N-47,5.604953289031982,7.3202338218688965
Compound_I-N-48,6.028538227081299,7.924261093139648
Compound_I-N-49,5.519944190979004,7.216543674468994
Compound_I-N-50,6.040129661560059,6.709505081176758
Compound_I-N-51,5.473034381866455,6.850131988525391
Compound_I-N-52,5.986060619354248,6.741579055786133
Compound_I-N-53,5.704685688018799,6.909280300140381
Compound_I-N-54,5.660812854766846,7.374407768249512
Compound_I-N-55,6.04306697845459,7.383816242218018
Compound_I-N-56,5.982357025146484,7.861699104309082
Compound_I-N-57,8.616768836975098,6.688648223876953
Compound_I-N-58,6.293697834014893,7.917468070983887
Compound_I-N-59,5.786515235900879,7.065152645111084
Compound_I-N-60,5.311290264129639,7.016313552856445
Compound_I-N-61,5.848948955535889,7.697681427001953
Compound_I-N-62,8.121973991394043,2.972839117050171
Compound_I-N-63,5.477996349334717,7.400957107543945
Compound_I-N-64,6.086572170257568,7.934076309204102
Compound_I-N-65,6.189401626586914,7.707978248596191
Compound_I-N-66,5.662594318389893,6.821411609649658
Compound_I-N-67,5.6213531494140625,6.720439910888672
Compound_I-N-68,5.629741191864014,6.861003398895264
Compound_I-N-69,5.853228569030762,7.111175060272217
Compound_I-N-70,5.891184329986572,7.1021013259887695
Compound_I-N-71,6.134616851806641,7.647907257080078
Compound_I-N-72,5.663662433624268,7.400744438171387
Compound_I-N-73,5.902849197387695,7.117088794708252
Compound_I-N-74,5.8132643699646,7.021053314208984
Compound_I-N-75,5.5883378982543945,6.994574069976807
Compound_I-N-76,7.206783294677734,5.2666239738464355
Compound_I-N-77,-0.17879708111286163,5.526041507720947
Compound_I-N-78,7.118473529815674,5.287312984466553
Compound_I-N-79,-0.19223113358020782,5.500667572021484
Compound_I-N-80,9.165751457214355,6.826754570007324
Compound_I-N-81,-0.13380524516105652,5.660226345062256
Compound_I-N-82,-0.08814767748117447,5.752501964569092
Compound_I-N-83,-0.18450422585010529,5.633284568786621
Compound_I-N-84,-0.20997999608516693,5.51617431640625
Compound_I-N-85,9.15137767791748,6.458446502685547
Compound_I-N-86,5.90818452835083,7.511895656585693
Compound_I-N-87,5.89219331741333,7.376035213470459
Compound_I-N-88,5.799603462219238,7.232611656188965
Compound_I-N-89,-0.09141343086957932,5.69959020614624
Compound_I-N-90,-0.11309682577848434,5.714715003967285
Compound_I-N-91,5.854708671569824,7.5989990234375
Compound_I-N-92,9.829694747924805,2.4497294425964355
Compound_I-N-93,5.846399307250977,8.197509765625
Compound_I-N-94,5.755250930786133,8.058676719665527
Compound_I-N-95,5.755618572235107,8.088800430297852
Compound_I-N-97,5.820958614349365,8.105695724487305
Compound_I-N-98,5.8637003898620605,8.155403137207031
Compound_I-N-99,5.981983661651611,8.297391891479492
Compound_I-N-100,6.014379501342773,8.082507133483887
Compound_I-N-101,5.637419700622559,8.005992889404297
Compound_I-N-102,5.6648688316345215,8.051643371582031
Compound_I-N-103,5.842971324920654,8.122811317443848
Compound_I-N-104,5.8667778968811035,8.131441116333008
Compound_I-N-105,6.015573501586914,8.208918571472168
Compound_I-N-106,5.783820629119873,8.119060516357422
Compound_I-N-107,5.79198694229126,8.122225761413574
Compound_I-N-108,5.9511189460754395,8.223021507263184
Compound_I-N-109,5.9369096755981445,8.3126859664917
Compound_I-N-111,9.10413646697998,6.6281418800354
Compound_I-N-113,9.101593971252441,6.642171859741211
Compound_I-N-115,7.997170448303223,4.658432960510254
Compound_I-N-116,8.009435653686523,4.675262928009033
Compound_I-N-117,8.55075740814209,5.7975640296936035
Compound_I-N-118,9.671347618103027,6.668656349182129
Compound_I-N-119,8.472302436828613,5.552923202514648
Compound_I-N-120,8.422174453735352,5.451375961303711
Compound_I-N-121,8.59212875366211,5.532090187072754
Compound_I-N-122,8.410460472106934,5.509936809539795
Compound_I-N-123,8.488012313842773,5.526576042175293
Compound_I-N-124,8.516340255737305,5.5737996101379395
Compound_I-N-125,8.36579418182373,5.4320502281188965
Compound_I-N-126,9.543495178222656,6.38447904586792
Compound_I-N-127,9.598962783813477,7.056922912597656
Compound_I-N-128,10.447566032409668,8.231623649597168
Compound_I-N-129,7.726293563842773,3.7193410396575928
Compound_I-N-130,10.19469928741455,8.201077461242676
Compound_I-N-131,8.201645851135254,3.693328380584717
Compound_I-N-132,10.529642105102539,6.88327693939209
Compound_I-N-133,8.02171516418457,3.271338939666748
Compound_I-N-134,10.09369945526123,7.795076370239258
Compound_I-N-135,8.551054000854492,5.426956653594971
Compound_I-N-136,10.016608238220215,4.300891399383545
Compound_I-N-137,8.494583129882812,5.427368640899658
Compound_I-N-138,8.546724319458008,6.4068145751953125
Compound_I-N-139,9.631616592407227,7.087774276733398
Compound_I-N-140,10.072032928466797,7.688643932342529
Compound_I-N-141,8.424139976501465,2.92885422706604
Compound_I-N-142,7.306873321533203,5.2872138023376465
Compound_I-N-143,7.388803958892822,5.213291645050049
Compound_I-N-144,8.369025230407715,5.913717746734619
Compound_I-N-145,11.059542655944824,6.534443378448486
Compound_I-N-146,11.156709671020508,6.655718803405762
Compound_I-N-147,10.28520679473877,4.9483819007873535
Compound_I-N-148,10.941923141479492,6.761718273162842
Compound_I-N-149,9.748912811279297,6.722407817840576
Compound_I-N-150,9.916669845581055,6.953381538391113
Compound_I-N-151,10.214540481567383,6.9507551193237305
Compound_I-N-152,8.644429206848145,2.61224102973938
Compound_I-N-154,8.155747413635254,3.6257970333099365
Compound_I-N-155,11.086084365844727,6.497803688049316
Compound_I-N-156,10.264633178710938,8.226165771484375
Compound_I-N-157,9.774866104125977,8.190245628356934
Compound_I-N-158,11.156126976013184,6.46813440322876
Compound_I-N-159,11.029850959777832,6.4434590339660645
Compound_I-N-160,9.774153709411621,7.750751972198486
Compound_I-N-161,4.233023643493652,0.876167893409729
Compound_I-N-162,4.1875996589660645,0.958697497844696
Compound_I-N-163,10.25296401977539,4.854001998901367
Compound_I-N-164,8.184237480163574,3.6869122982025146
Compound_I-N-165,11.06853199005127,6.604211330413818
Compound_I-N-166,10.840096473693848,6.741391181945801
Compound_I-N-167,10.420674324035645,6.9885172843933105
Compound_I-N-168,10.314759254455566,8.330780982971191
Compound_I-N-169,11.161482810974121,6.501547336578369
Compound_I-N-170,8.742707252502441,3.2556400299072266
Compound_I-N-171,9.927928924560547,6.878358840942383
Compound_I-N-172,10.104447364807129,8.309805870056152
Compound_I-N-173;Compound_I-N-214,9.789705276489258,8.192536354064941
Compound_I-N-174,10.103415489196777,8.195466041564941
Compound_I-N-175,10.82929801940918,6.564770221710205
Compound_I-N-176,8.734331130981445,3.1653194427490234
Compound_I-N-177,8.736119270324707,3.2414627075195312
Compound_I-N-178,8.63753604888916,3.0347769260406494
Compound_I-N-179,8.6992826461792,3.276792049407959
Compound_I-N-180,8.457856178283691,5.85153341293335
Compound_I-N-181,9.822800636291504,8.168070793151855
Compound_I-N-182;Compound_I-N-186,10.267168998718262,4.784629821777344
Compound_I-N-183,8.18148136138916,3.1980245113372803
Compound_I-N-184,10.625411987304688,6.378992557525635
Compound_I-N-185,9.729140281677246,8.158942222595215
Compound_I-N-187,9.696000099182129,7.712182521820068
Compound_I-N-188,8.456846237182617,3.4289400577545166
Compound_I-N-189,8.657363891601562,5.506891250610352
Compound_I-N-190,9.054232597351074,2.973186731338501
Compound_I-N-191,10.481459617614746,8.376224517822266
Compound_I-N-192,9.89968490600586,7.077877998352051
Compound_I-N-193,9.985910415649414,6.907481670379639
Compound_I-N-194,10.156444549560547,8.111040115356445
Compound_I-N-195,8.741437911987305,3.2835893630981445
Compound_I-N-196,8.447127342224121,3.677417755126953
Compound_I-N-197,9.233994483947754,3.2754998207092285
